"Date;Rented Bike Count;Hour;Temperature(°C);Humidity(%);Wind speed (m/s);Visibility (10m);Dew point temperature(°C);Solar Radiation (MJ/m2);Rainfall(mm);Snowfall (cm);Seasons;Holiday;Functioning Day"
"20/02/2018;79;5;-18;82;13;375;-44;0;0;0;Winter;No Holiday;Yes"
"20/02/2018;164;6;-21;82;18;381;-47;0;0;0;Winter;No Holiday;Yes"
"20/02/2018;404;7;-22;76;19;527;-58;0;0;0;Winter;No Holiday;Yes"
"20/02/2018;727;8;-21;71;17;610;-66;6;0;0;Winter;No Holiday;Yes"
"20/02/2018;384;9;-14;56;14;709;-9;54;0;0;Winter;No Holiday;Yes"
"20/02/2018;265;10;11;38;31;1184;-116;113;0;0;Winter;No Holiday;Yes"
"20/02/2018;322;11;28;35;39;1265;-111;171;0;0;Winter;No Holiday;Yes"
"20/02/2018;356;12;4;23;35;1785;-153;203;0;0;Winter;No Holiday;Yes"
"20/02/2018;370;13;42;22;39;1812;-156;221;0;0;Winter;No Holiday;Yes"
"20/02/2018;335;14;5;20;37;1866;-161;212;0;0;Winter;No Holiday;Yes"
"20/02/2018;431;15;54;18;37;1940;-17;182;0;0;Winter;No Holiday;Yes"
"20/02/2018;393;16;51;17;34;2000;-18;12;0;0;Winter;No Holiday;Yes"
"20/02/2018;514;17;39;19;36;2000;-176;58;0;0;Winter;No Holiday;Yes"
"20/02/2018;764;18;32;20;29;2000;-176;16;0;0;Winter;No Holiday;Yes"
"20/02/2018;522;19;25;21;22;2000;-176;0;0;0;Winter;No Holiday;Yes"
"20/02/2018;358;20;18;19;31;2000;-194;0;0;0;Winter;No Holiday;Yes"
"20/02/2018;415;21;11;21;16;2000;-188;0;0;0;Winter;No Holiday;Yes"
"20/02/2018;319;22;5;22;29;2000;-188;0;0;0;Winter;No Holiday;Yes"
"20/02/2018;242;23;-5;26;33;2000;-177;0;0;0;Winter;No Holiday;Yes"
"21/02/2018;171;0;-14;28;34;1990;-176;0;0;0;Winter;No Holiday;Yes"
"21/02/2018;162;1;-22;31;11;1970;-17;0;0;0;Winter;No Holiday;Yes"
"21/02/2018;105;2;-29;31;16;1931;-177;0;0;0;Winter;No Holiday;Yes"
"21/02/2018;59;3;-34;32;9;1977;-177;0;0;0;Winter;No Holiday;Yes"
"21/02/2018;50;4;-38;32;11;2000;-181;0;0;0;Winter;No Holiday;Yes"
"21/02/2018;63;5;-4;35;18;2000;-172;0;0;0;Winter;No Holiday;Yes"
"21/02/2018;159;6;-4;34;34;2000;-175;0;0;0;Winter;No Holiday;Yes"
"21/02/2018;385;7;-41;35;35;1980;-173;0;0;0;Winter;No Holiday;Yes"
"21/02/2018;718;8;-43;36;19;1955;-171;6;0;0;Winter;No Holiday;Yes"
"21/02/2018;373;9;-38;28;17;1904;-196;63;0;0;Winter;No Holiday;Yes"
"21/02/2018;244;10;-18;25;26;1913;-192;117;0;0;Winter;No Holiday;Yes"
"21/02/2018;276;11;2;22;22;1907;-19;157;0;0;Winter;No Holiday;Yes"
"21/02/2018;351;12;22;17;2;1824;-204;199;0;0;Winter;No Holiday;Yes"
"21/02/2018;299;13;29;14;33;2000;-22;214;0;0;Winter;No Holiday;Yes"
"21/02/2018;365;14;33;14;29;1985;-217;249;0;0;Winter;No Holiday;Yes"
"21/02/2018;366;15;42;15;27;1995;-202;221;0;0;Winter;No Holiday;Yes"
"21/02/2018;409;16;37;14;39;2000;-214;171;0;0;Winter;No Holiday;Yes"
"21/02/2018;469;17;31;14;37;2000;-219;1;0;0;Winter;No Holiday;Yes"
"21/02/2018;784;18;18;16;34;2000;-214;31;0;0;Winter;No Holiday;Yes"
"21/02/2018;460;19;-1;39;28;2000;-124;0;0;0;Winter;No Holiday;Yes"
"21/02/2018;356;20;-11;43;15;2000;-121;0;0;0;Winter;No Holiday;Yes"
"21/02/2018;345;21;-16;52;22;2000;-101;0;0;0;Winter;No Holiday;Yes"
"21/02/2018;299;22;-22;55;14;2000;-10;0;0;0;Winter;No Holiday;Yes"
"21/02/2018;223;23;-27;58;11;2000;-98;0;0;0;Winter;No Holiday;Yes"
"22/02/2018;195;0;-27;58;17;2000;-98;0;0;0;Winter;No Holiday;Yes"
"22/02/2018;190;1;-22;58;1;2000;-93;0;0;0;Winter;No Holiday;Yes"
"22/02/2018;116;2;-29;57;0;1985;-102;0;0;0;Winter;No Holiday;Yes"
"22/02/2018;71;3;-28;57;5;1995;-101;0;0;0;Winter;No Holiday;Yes"
"22/02/2018;66;4;-24;58;3;2000;-95;0;0;0;Winter;No Holiday;Yes"
"22/02/2018;75;5;-24;59;11;1984;-93;0;0;0;Winter;No Holiday;Yes"
"22/02/2018;151;6;-3;62;8;1996;-92;0;0;0;Winter;No Holiday;Yes"
"22/02/2018;373;7;-37;64;7;1891;-95;0;0;0;Winter;No Holiday;Yes"
"22/02/2018;783;8;-36;63;9;1473;-96;7;0;0;Winter;No Holiday;Yes"
"22/02/2018;383;9;-19;51;9;1654;-107;58;0;0;Winter;No Holiday;Yes"
"22/02/2018;259;10;9;44;11;1826;-10;116;0;0;Winter;No Holiday;Yes"
"22/02/2018;308;11;27;44;9;1761;-83;145;0;0;Winter;No Holiday;Yes"
"22/02/2018;352;12;48;47;26;1373;-55;172;0;0;Winter;No Holiday;Yes"
"22/02/2018;316;13;45;51;38;1108;-47;108;0;0;Winter;No Holiday;Yes"
"22/02/2018;331;14;48;50;43;1168;-47;101;0;0;Winter;No Holiday;Yes"
"22/02/2018;356;15;5;49;44;1138;-48;96;0;0;Winter;No Holiday;Yes"
"22/02/2018;404;16;5;50;43;1121;-45;74;0;0;Winter;No Holiday;Yes"
"22/02/2018;465;17;46;52;39;1059;-44;5;0;0;Winter;No Holiday;Yes"
"22/02/2018;730;18;39;56;4;1004;-4;18;0;0;Winter;No Holiday;Yes"
"22/02/2018;499;19;35;60;27;936;-35;0;0;0;Winter;No Holiday;Yes"
"22/02/2018;348;20;3;62;24;975;-35;0;0;0;Winter;No Holiday;Yes"
"22/02/2018;393;21;29;64;25;1154;-32;0;0;0;Winter;No Holiday;Yes"
"22/02/2018;346;22;29;65;23;1150;-3;0;0;0;Winter;No Holiday;Yes"
"22/02/2018;202;23;29;63;26;1253;-34;0;0;0;Winter;No Holiday;Yes"
"23/02/2018;42;0;17;86;27;54;-3;0;4;4;Winter;No Holiday;Yes"
"23/02/2018;55;1;6;96;21;118;0;0;0;4;Winter;No Holiday;Yes"
"23/02/2018;62;2;7;97;14;197;2;0;0;41;Winter;No Holiday;Yes"
"23/02/2018;32;3;9;97;12;243;4;0;37;41;Winter;No Holiday;Yes"
"23/02/2018;36;4;11;96;25;241;5;0;0;39;Winter;No Holiday;Yes"
"23/02/2018;39;5;1;91;7;257;-3;0;0;38;Winter;No Holiday;Yes"
"23/02/2018;63;6;4;95;3;197;-3;0;0;38;Winter;No Holiday;Yes"
"23/02/2018;174;7;-1;97;5;179;-5;0;0;38;Winter;No Holiday;Yes"
"23/02/2018;391;8;-2;97;4;197;-6;5;0;37;Winter;No Holiday;Yes"
"23/02/2018;214;9;5;94;6;199;-3;37;0;37;Winter;No Holiday;Yes"
"23/02/2018;184;10;22;83;8;221;-3;92;0;37;Winter;No Holiday;Yes"
"23/02/2018;230;11;38;72;9;236;-7;11;0;34;Winter;No Holiday;Yes"
"23/02/2018;283;12;53;70;9;226;2;173;0;17;Winter;No Holiday;Yes"
"23/02/2018;304;13;67;64;2;241;3;194;0;6;Winter;No Holiday;Yes"
"23/02/2018;312;14;78;57;21;277;-2;139;0;0;Winter;No Holiday;Yes"
"23/02/2018;312;15;82;62;6;291;13;122;0;0;Winter;No Holiday;Yes"
"23/02/2018;354;16;83;60;27;354;9;36;0;0;Winter;No Holiday;Yes"
"23/02/2018;470;17;79;68;42;352;23;27;0;0;Winter;No Holiday;Yes"
"23/02/2018;669;18;75;70;5;374;23;8;0;0;Winter;No Holiday;Yes"
"23/02/2018;421;19;69;73;37;369;23;0;0;0;Winter;No Holiday;Yes"
"23/02/2018;295;20;64;77;28;316;26;0;0;0;Winter;No Holiday;Yes"
"23/02/2018;321;21;6;79;27;306;26;0;0;0;Winter;No Holiday;Yes"
"23/02/2018;291;22;57;81;25;292;26;0;0;0;Winter;No Holiday;Yes"
"23/02/2018;243;23;55;80;27;258;23;0;0;0;Winter;No Holiday;Yes"
"24/02/2018;226;0;46;82;3;240;17;0;0;0;Winter;No Holiday;Yes"
"24/02/2018;263;1;4;83;17;235;13;0;0;0;Winter;No Holiday;Yes"
"24/02/2018;197;2;37;82;16;229;9;0;0;0;Winter;No Holiday;Yes"
"24/02/2018;133;3;35;82;29;217;7;0;0;0;Winter;No Holiday;Yes"
"24/02/2018;63;4;27;82;28;222;0;0;0;0;Winter;No Holiday;Yes"
"24/02/2018;58;5;18;84;27;214;-6;0;0;0;Winter;No Holiday;Yes"
"24/02/2018;72;6;12;83;25;245;-13;0;0;0;Winter;No Holiday;Yes"
"24/02/2018;108;7;6;86;16;211;-14;0;0;0;Winter;No Holiday;Yes"
"24/02/2018;203;8;0;77;28;289;-35;6;0;0;Winter;No Holiday;Yes"
"24/02/2018;253;9;6;64;38;430;-54;65;0;0;Winter;No Holiday;Yes"
"24/02/2018;259;10;8;60;29;497;-6;71;0;0;Winter;No Holiday;Yes"
"24/02/2018;298;11;22;50;24;608;-71;11;0;0;Winter;No Holiday;Yes"
"24/02/2018;363;12;4;37;14;763;-94;175;0;0;Winter;No Holiday;Yes"
"24/02/2018;412;13;53;29;21;1007;-113;208;0;0;Winter;No Holiday;Yes"
"24/02/2018;454;14;69;19;19;1843;-151;236;0;0;Winter;No Holiday;Yes"
"24/02/2018;467;15;67;24;27;1536;-124;195;0;0;Winter;No Holiday;Yes"
"24/02/2018;509;16;59;21;3;1864;-148;134;0;0;Winter;No Holiday;Yes"
"24/02/2018;462;17;49;28;31;1477;-121;77;0;0;Winter;No Holiday;Yes"
"24/02/2018;379;18;35;30;29;1726;-124;31;0;0;Winter;No Holiday;Yes"
"24/02/2018;306;19;21;27;28;1883;-15;1;0;0;Winter;No Holiday;Yes"
"24/02/2018;233;20;11;32;14;1785;-138;0;0;0;Winter;No Holiday;Yes"
"24/02/2018;232;21;7;31;13;1923;-145;0;0;0;Winter;No Holiday;Yes"
"24/02/2018;219;22;1;32;9;1937;-146;0;0;0;Winter;No Holiday;Yes"
"24/02/2018;187;23;-6;39;13;1731;-128;0;0;0;Winter;No Holiday;Yes"
"25/02/2018;182;0;-11;44;12;1741;-118;0;0;0;Winter;No Holiday;Yes"
"25/02/2018;189;1;-14;43;6;1791;-123;0;0;0;Winter;No Holiday;Yes"
"25/02/2018;124;2;-15;46;11;1744;-116;0;0;0;Winter;No Holiday;Yes"
"25/02/2018;103;3;-13;42;8;1648;-125;0;0;0;Winter;No Holiday;Yes"
"25/02/2018;52;4;-11;43;7;1558;-121;0;0;0;Winter;No Holiday;Yes"
"25/02/2018;37;5;-7;41;9;1442;-123;0;0;0;Winter;No Holiday;Yes"
"25/02/2018;54;6;-8;44;6;1541;-115;0;0;0;Winter;No Holiday;Yes"
"25/02/2018;77;7;-1;47;9;1552;-109;0;0;0;Winter;No Holiday;Yes"
"25/02/2018;158;8;-13;54;6;1597;-94;6;0;0;Winter;No Holiday;Yes"
"25/02/2018;173;9;-3;48;11;1394;-10;43;0;0;Winter;No Holiday;Yes"
"25/02/2018;195;10;21;42;11;1564;-95;112;0;0;Winter;No Holiday;Yes"
"25/02/2018;244;11;43;29;26;1293;-122;187;0;0;Winter;No Holiday;Yes"
"25/02/2018;396;12;55;25;31;1652;-13;228;0;0;Winter;No Holiday;Yes"
"25/02/2018;482;13;61;22;24;1710;-14;25;0;0;Winter;No Holiday;Yes"
"25/02/2018;572;14;7;23;24;1645;-127;252;0;0;Winter;No Holiday;Yes"
"25/02/2018;612;15;75;21;27;1900;-134;222;0;0;Winter;No Holiday;Yes"
"25/02/2018;688;16;76;18;32;1930;-152;173;0;0;Winter;No Holiday;Yes"
"25/02/2018;589;17;69;25;29;1795;-118;107;0;0;Winter;No Holiday;Yes"
"25/02/2018;402;18;52;30;28;1877;-11;36;0;0;Winter;No Holiday;Yes"
"25/02/2018;297;19;31;40;26;1804;-92;1;0;0;Winter;No Holiday;Yes"
"25/02/2018;232;20;13;49;28;1683;-82;0;0;0;Winter;No Holiday;Yes"
"25/02/2018;239;21;2;55;25;1942;-77;0;0;0;Winter;No Holiday;Yes"
"25/02/2018;230;22;0;54;25;1929;-82;0;0;0;Winter;No Holiday;Yes"
"25/02/2018;173;23;-3;58;1;1945;-75;0;0;0;Winter;No Holiday;Yes"
"26/02/2018;135;0;-9;60;7;1844;-77;0;0;0;Winter;No Holiday;Yes"
"26/02/2018;122;1;-12;63;9;1846;-73;0;0;0;Winter;No Holiday;Yes"
"26/02/2018;80;2;-17;66;8;1631;-72;0;0;0;Winter;No Holiday;Yes"
"26/02/2018;46;3;-19;67;1;1575;-72;0;0;0;Winter;No Holiday;Yes"
"26/02/2018;46;4;-23;69;11;1411;-72;0;0;0;Winter;No Holiday;Yes"
"26/02/2018;65;5;-25;73;8;1134;-66;0;0;0;Winter;No Holiday;Yes"
"26/02/2018;161;6;-27;72;5;1253;-7;0;0;0;Winter;No Holiday;Yes"
"26/02/2018;402;7;-31;68;8;1417;-81;0;0;0;Winter;No Holiday;Yes"
"26/02/2018;786;8;-29;63;7;1386;-89;11;0;0;Winter;No Holiday;Yes"
"26/02/2018;416;9;-11;53;9;1308;-94;72;0;0;Winter;No Holiday;Yes"
"26/02/2018;289;10;19;46;11;1233;-85;139;0;0;Winter;No Holiday;Yes"
"26/02/2018;356;11;46;37;16;1309;-88;195;0;0;Winter;No Holiday;Yes"
"26/02/2018;428;12;69;28;11;1301;-103;235;0;0;Winter;No Holiday;Yes"
"26/02/2018;444;13;81;26;12;1422;-102;248;0;0;Winter;No Holiday;Yes"
"26/02/2018;455;14;99;25;15;1401;-92;243;0;0;Winter;No Holiday;Yes"
"26/02/2018;521;15;103;23;21;1317;-99;209;0;0;Winter;No Holiday;Yes"
"26/02/2018;555;16;95;31;31;973;-68;154;0;0;Winter;No Holiday;Yes"
"26/02/2018;646;17;87;30;31;1117;-79;96;0;0;Winter;No Holiday;Yes"
"26/02/2018;929;18;72;26;23;1398;-11;33;0;0;Winter;No Holiday;Yes"
"26/02/2018;619;19;55;30;27;1150;-107;1;0;0;Winter;No Holiday;Yes"
"26/02/2018;483;20;43;32;17;1101;-109;0;0;0;Winter;No Holiday;Yes"
"26/02/2018;512;21;33;36;14;1110;-103;0;0;0;Winter;No Holiday;Yes"
"26/02/2018;443;22;27;40;1;1089;-95;0;0;0;Winter;No Holiday;Yes"
"26/02/2018;308;23;28;39;7;1065;-98;0;0;0;Winter;No Holiday;Yes"
"27/02/2018;236;0;26;40;18;1095;-96;0;0;0;Winter;No Holiday;Yes"
"27/02/2018;213;1;21;44;9;1107;-89;0;0;0;Winter;No Holiday;Yes"
"27/02/2018;145;2;15;44;12;1079;-94;0;0;0;Winter;No Holiday;Yes"
"27/02/2018;102;3;11;44;1;1128;-98;0;0;0;Winter;No Holiday;Yes"
"27/02/2018;62;4;9;46;8;1140;-94;0;0;0;Winter;No Holiday;Yes"
"27/02/2018;72;5;6;50;1;1026;-86;0;0;0;Winter;No Holiday;Yes"
"27/02/2018;183;6;6;50;4;985;-86;0;0;0;Winter;No Holiday;Yes"
"27/02/2018;443;7;13;47;7;1084;-87;0;0;0;Winter;No Holiday;Yes"
"27/02/2018;767;8;2;51;7;990;-7;0;0;0;Winter;No Holiday;Yes"
"27/02/2018;455;9;25;51;1;866;-66;7;0;0;Winter;No Holiday;Yes"
"27/02/2018;261;10;33;47;7;818;-69;22;0;0;Winter;No Holiday;Yes"
"27/02/2018;342;11;48;41;8;792;-73;53;0;0;Winter;No Holiday;Yes"
"27/02/2018;353;12;54;37;7;815;-81;43;0;0;Winter;No Holiday;Yes"
"27/02/2018;335;13;58;39;6;931;-71;35;0;0;Winter;No Holiday;Yes"
"27/02/2018;357;14;63;40;8;943;-63;34;0;0;Winter;No Holiday;Yes"
"27/02/2018;402;15;67;48;8;817;-35;39;0;0;Winter;No Holiday;Yes"
"27/02/2018;411;16;69;54;11;692;-17;32;0;0;Winter;No Holiday;Yes"
"27/02/2018;529;17;68;57;1;623;-11;16;0;0;Winter;No Holiday;Yes"
"27/02/2018;897;18;66;62;8;522;-1;5;0;0;Winter;No Holiday;Yes"
"27/02/2018;616;19;61;44;1;750;-52;0;0;0;Winter;No Holiday;Yes"
"27/02/2018;461;20;59;44;13;733;-54;0;0;0;Winter;No Holiday;Yes"
"27/02/2018;449;21;57;46;8;727;-5;0;0;0;Winter;No Holiday;Yes"
"27/02/2018;461;22;54;49;11;687;-44;0;0;0;Winter;No Holiday;Yes"
"27/02/2018;310;23;53;53;15;582;-35;0;0;0;Winter;No Holiday;Yes"
"28/02/2018;266;0;51;52;11;614;-39;0;0;0;Winter;No Holiday;Yes"
"28/02/2018;229;1;5;53;14;557;-38;0;0;0;Winter;No Holiday;Yes"
"28/02/2018;174;2;52;54;13;516;-33;0;0;0;Winter;No Holiday;Yes"
"28/02/2018;116;3;53;55;17;488;-3;0;0;0;Winter;No Holiday;Yes"
"28/02/2018;72;4;54;56;17;472;-26;0;0;0;Winter;No Holiday;Yes"
"28/02/2018;62;5;52;59;17;437;-21;0;0;0;Winter;No Holiday;Yes"
"28/02/2018;165;6;52;60;19;430;-19;0;0;0;Winter;No Holiday;Yes"
"28/02/2018;426;7;55;59;28;448;-18;0;0;0;Winter;No Holiday;Yes"
"28/02/2018;816;8;57;57;25;458;-21;4;0;0;Winter;No Holiday;Yes"
"28/02/2018;419;9;62;55;24;478;-21;13;0;0;Winter;No Holiday;Yes"
"28/02/2018;285;10;65;53;2;518;-24;21;0;0;Winter;No Holiday;Yes"
"28/02/2018;332;11;71;50;22;534;-26;33;0;0;Winter;No Holiday;Yes"
"28/02/2018;305;12;76;48;26;600;-27;39;0;0;Winter;No Holiday;Yes"
"28/02/2018;28;13;76;57;23;554;-3;33;0;0;Winter;No Holiday;Yes"
"28/02/2018;17;14;57;80;37;348;25;13;0;0;Winter;No Holiday;Yes"
"28/02/2018;7;15;48;87;29;312;28;8;45;0;Winter;No Holiday;Yes"
"28/02/2018;9;16;42;89;25;479;25;7;0;0;Winter;No Holiday;Yes"
"28/02/2018;8;17;38;90;27;654;23;0;0;0;Winter;No Holiday;Yes"
"28/02/2018;11;18;36;90;21;845;21;0;95;0;Winter;No Holiday;Yes"
"28/02/2018;19;19;25;95;19;838;17;0;0;0;Winter;No Holiday;Yes"
"28/02/2018;8;20;27;96;15;1479;21;0;0;0;Winter;No Holiday;Yes"
"28/02/2018;10;21;24;95;25;1349;16;0;9;0;Winter;No Holiday;Yes"
"28/02/2018;13;22;23;96;19;1207;17;0;0;0;Winter;No Holiday;Yes"
"28/02/2018;23;23;18;96;12;745;12;0;0;0;Winter;No Holiday;Yes"
"01/03/2018;71;0;2;96;13;1894;14;0;2;0;Spring;Holiday;Yes"
"01/03/2018;147;1;21;97;2;859;16;0;0;0;Spring;Holiday;Yes"
"01/03/2018;180;2;2;97;1;580;15;0;0;0;Spring;Holiday;Yes"
"01/03/2018;92;3;16;97;23;469;11;0;1;0;Spring;Holiday;Yes"
"01/03/2018;28;4;16;97;11;636;11;0;0;0;Spring;Holiday;Yes"
"01/03/2018;11;5;22;97;29;362;17;0;0;0;Spring;Holiday;Yes"
"01/03/2018;33;6;3;96;27;303;24;0;4;0;Spring;Holiday;Yes"
"01/03/2018;61;7;26;89;43;320;9;0;0;0;Spring;Holiday;Yes"
"01/03/2018;148;8;15;80;32;1246;-15;4;0;0;Spring;Holiday;Yes"
"01/03/2018;160;9;1;78;49;615;-32;9;0;0;Spring;Holiday;Yes"
"01/03/2018;191;10;1;53;53;1022;-83;112;0;0;Spring;Holiday;Yes"
"01/03/2018;239;11;8;52;46;1035;-79;22;0;0;Spring;Holiday;Yes"
"01/03/2018;311;12;5;46;47;1172;-98;249;0;0;Spring;Holiday;Yes"
"01/03/2018;358;13;14;37;4;1681;-117;295;0;0;Spring;Holiday;Yes"
"01/03/2018;375;14;12;36;6;1430;-122;286;0;0;Spring;Holiday;Yes"
"01/03/2018;458;15;16;35;45;1567;-122;254;0;0;Spring;Holiday;Yes"
"01/03/2018;460;16;14;33;48;1480;-131;198;0;0;Spring;Holiday;Yes"
"01/03/2018;423;17;4;37;52;1366;-126;123;0;0;Spring;Holiday;Yes"
"01/03/2018;317;18;-8;40;47;1429;-127;43;0;0;Spring;Holiday;Yes"
"01/03/2018;231;19;-17;45;33;1375;-121;1;0;0;Spring;Holiday;Yes"
"01/03/2018;246;20;-22;49;35;1325;-114;0;0;0;Spring;Holiday;Yes"
"01/03/2018;212;21;-3;50;37;1301;-119;0;0;0;Spring;Holiday;Yes"
"01/03/2018;190;22;-36;52;37;1277;-12;0;0;0;Spring;Holiday;Yes"
"01/03/2018;190;23;-4;52;34;1272;-124;0;0;0;Spring;Holiday;Yes"
"02/03/2018;156;0;-43;53;26;1334;-124;0;0;0;Spring;No Holiday;Yes"
"02/03/2018;108;1;-46;52;21;1372;-129;0;0;0;Spring;No Holiday;Yes"
"02/03/2018;71;2;-53;52;12;1434;-136;0;0;0;Spring;No Holiday;Yes"
"02/03/2018;49;3;-57;50;17;1559;-144;0;0;0;Spring;No Holiday;Yes"
"02/03/2018;47;4;-58;48;15;1552;-15;0;0;0;Spring;No Holiday;Yes"
"02/03/2018;65;5;-61;49;1;1621;-151;0;0;0;Spring;No Holiday;Yes"
"02/03/2018;135;6;-64;50;15;1593;-151;0;0;0;Spring;No Holiday;Yes"
"02/03/2018;401;7;-66;52;5;1555;-148;0;0;0;Spring;No Holiday;Yes"
"02/03/2018;617;8;-62;45;4;1600;-162;17;0;0;Spring;No Holiday;Yes"
"02/03/2018;343;9;-46;34;12;1583;-181;87;0;0;Spring;No Holiday;Yes"
"02/03/2018;274;10;-18;30;21;1608;-171;159;0;0;Spring;No Holiday;Yes"
"02/03/2018;343;11;1;30;18;1640;-154;219;0;0;Spring;No Holiday;Yes"
"02/03/2018;388;12;18;26;22;1556;-157;261;0;0;Spring;No Holiday;Yes"
"02/03/2018;375;13;23;22;31;1627;-172;283;0;0;Spring;No Holiday;Yes"
"02/03/2018;450;14;34;23;24;1545;-158;274;0;0;Spring;No Holiday;Yes"
"02/03/2018;463;15;43;22;13;1837;-156;248;0;0;Spring;No Holiday;Yes"
"02/03/2018;574;16;52;21;21;1721;-154;197;0;0;Spring;No Holiday;Yes"
"02/03/2018;631;17;43;21;25;1961;-161;113;0;0;Spring;No Holiday;Yes"
"02/03/2018;854;18;35;22;9;1961;-162;43;0;0;Spring;No Holiday;Yes"
"02/03/2018;568;19;2;26;23;1985;-155;2;0;0;Spring;No Holiday;Yes"
"02/03/2018;427;20;12;35;25;1977;-126;0;0;0;Spring;No Holiday;Yes"
"02/03/2018;396;21;1;34;14;1880;-131;0;0;0;Spring;No Holiday;Yes"
"02/03/2018;414;22;5;38;9;1907;-122;0;0;0;Spring;No Holiday;Yes"
"02/03/2018;284;23;3;38;2;1895;-123;0;0;0;Spring;No Holiday;Yes"
"03/03/2018;218;0;5;34;4;1889;-135;0;0;0;Spring;No Holiday;Yes"
"03/03/2018;229;1;6;36;4;1933;-127;0;0;0;Spring;No Holiday;Yes"
"03/03/2018;176;2;9;35;5;1856;-128;0;0;0;Spring;No Holiday;Yes"
"03/03/2018;149;3;8;38;8;1594;-119;0;0;0;Spring;No Holiday;Yes"
"03/03/2018;93;4;6;43;9;1599;-105;0;0;0;Spring;No Holiday;Yes"
"03/03/2018;55;5;8;39;1;1463;-116;0;0;0;Spring;No Holiday;Yes"
"03/03/2018;71;6;5;42;9;1543;-109;0;0;0;Spring;No Holiday;Yes"
"03/03/2018;159;7;1;43;14;1502;-11;0;0;0;Spring;No Holiday;Yes"
"03/03/2018;306;8;4;38;18;1564;-123;16;0;0;Spring;No Holiday;Yes"
"03/03/2018;329;9;22;30;15;1513;-136;81;0;0;Spring;No Holiday;Yes"
"03/03/2018;354;10;51;27;12;1563;-124;154;0;0;Spring;No Holiday;Yes"
"03/03/2018;431;11;81;21;21;1738;-129;215;0;0;Spring;No Holiday;Yes"
"03/03/2018;605;12;107;16;17;1657;-141;256;0;0;Spring;No Holiday;Yes"
"03/03/2018;771;13;122;14;16;1896;-145;275;0;0;Spring;No Holiday;Yes"
"03/03/2018;1025;14;144;14;14;1833;-128;266;0;0;Spring;No Holiday;Yes"
"03/03/2018;1238;15;16;14;22;1828;-115;233;0;0;Spring;No Holiday;Yes"
"03/03/2018;1285;16;158;15;26;1867;-108;17;0;0;Spring;No Holiday;Yes"
"03/03/2018;1197;17;15;22;25;1946;-65;96;0;0;Spring;No Holiday;Yes"
"03/03/2018;920;18;139;26;19;1995;-53;41;0;0;Spring;No Holiday;Yes"
"03/03/2018;630;19;127;32;23;2000;-36;1;0;0;Spring;No Holiday;Yes"
"03/03/2018;631;20;111;51;37;1957;13;0;0;0;Spring;No Holiday;Yes"
"03/03/2018;588;21;103;52;22;1843;8;0;0;0;Spring;No Holiday;Yes"
"03/03/2018;516;22;102;49;17;1972;0;0;0;0;Spring;No Holiday;Yes"
"03/03/2018;215;23;94;74;16;559;49;0;0;0;Spring;No Holiday;Yes"
"04/03/2018;161;0;85;87;9;303;64;0;0;0;Spring;No Holiday;Yes"
"04/03/2018;118;1;83;91;1;282;69;0;0;0;Spring;No Holiday;Yes"
"04/03/2018;95;2;83;95;3;243;75;0;0;0;Spring;No Holiday;Yes"
"04/03/2018;90;3;85;96;4;238;78;0;1;0;Spring;No Holiday;Yes"
"04/03/2018;34;4;88;95;2;218;8;0;0;0;Spring;No Holiday;Yes"
"04/03/2018;15;5;88;96;12;196;81;0;0;0;Spring;No Holiday;Yes"
"04/03/2018;20;6;86;96;7;224;79;0;2;0;Spring;No Holiday;Yes"
"04/03/2018;23;7;84;97;26;122;79;0;0;0;Spring;No Holiday;Yes"
"04/03/2018;70;8;83;97;6;152;78;1;0;0;Spring;No Holiday;Yes"
"04/03/2018;157;9;88;97;13;196;83;2;2;0;Spring;No Holiday;Yes"
"04/03/2018;239;10;98;90;8;335;82;64;0;0;Spring;No Holiday;Yes"
"04/03/2018;273;11;101;88;7;453;81;34;0;0;Spring;No Holiday;Yes"
"04/03/2018;358;12;107;85;9;393;82;52;0;0;Spring;No Holiday;Yes"
"04/03/2018;429;13;108;84;12;400;81;44;0;0;Spring;No Holiday;Yes"
"04/03/2018;475;14;112;83;11;518;84;45;0;0;Spring;No Holiday;Yes"
"04/03/2018;468;15;117;81;12;616;85;53;0;0;Spring;No Holiday;Yes"
"04/03/2018;396;16;117;82;11;753;87;32;0;0;Spring;No Holiday;Yes"
"04/03/2018;492;17;118;82;17;990;88;4;0;0;Spring;No Holiday;Yes"
"04/03/2018;436;18;115;81;15;1475;83;7;0;0;Spring;No Holiday;Yes"
"04/03/2018;289;19;112;81;23;1614;8;0;0;0;Spring;No Holiday;Yes"
"04/03/2018;26;20;113;80;12;1978;79;0;0;0;Spring;No Holiday;Yes"
"04/03/2018;7;21;106;89;21;606;88;0;2;0;Spring;No Holiday;Yes"
"04/03/2018;8;22;96;92;25;721;83;0;0;0;Spring;No Holiday;Yes"
"04/03/2018;9;23;87;91;29;957;73;0;0;0;Spring;No Holiday;Yes"
"05/03/2018;22;0;76;88;25;1974;57;0;9;0;Spring;No Holiday;Yes"
"05/03/2018;23;1;7;88;25;2000;51;0;0;0;Spring;No Holiday;Yes"
"05/03/2018;9;2;63;89;22;1456;46;0;0;0;Spring;No Holiday;Yes"
"05/03/2018;2;3;57;92;2;458;44;0;15;0;Spring;No Holiday;Yes"
